QUANTITYORDERED,PRICEEACH,QTR_ID,PRODUCTLINE_Classic Cars,PRODUCTLINE_Motorcycles,PRODUCTLINE_Planes,PRODUCTLINE_Ships,PRODUCTLINE_Trains,PRODUCTLINE_Trucks and Buses,PRODUCTLINE_Vintage Cars,Cluster GMM
21.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
27.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
47.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
42.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
32.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
28.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
24.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
49.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
46.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
28.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
48.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
29.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
47.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
43.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
25.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
48.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
24.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
42.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
31.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
42.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
37.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
41.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
20.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
20.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
70.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
49.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
35.0,58.87,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
32.0,76.88,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
29.0,61.64,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
27.0,60.95,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
27.0,80.34,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,74.11,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
35.0,72.03,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
42.0,76.19,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
21.0,63.72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
37.0,80.34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
26.0,79.65,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
47.0,65.8,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
37.0,65.1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
46.0,75.49,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,59.56,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
33.0,66.49,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
24.0,56.1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
31.0,81.73,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
42.0,81.03,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
32.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
41.0,70.65,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
43.0,61.23,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
20.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
35.0,65.13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
27.0,79.65,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
43.0,78.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
32.0,72.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,73.6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
22.0,74.51,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,73.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
46.0,83.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
47.0,96.32,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,88.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
47.0,88.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
47.0,94.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
38.0,87.24,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
49.0,79.97,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
35.0,80.87,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
49.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28.0,93.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
30.0,72.7,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
39.0,86.72,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
40.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
36.0,37.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
76.0,94.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
39.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
44.0,39.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
24.0,30.06,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
39.0,38.19,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,42.43,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
30.0,40.31,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
27.0,31.82,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
37.0,31.12,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
42.0,31.82,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
32.0,28.29,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
42.0,29.7,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,40.31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
33.0,32.88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
49.0,36.07,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,33.24,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
38.0,41.72,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,40.66,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
39.0,30.06,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
48.0,31.47,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
39.0,37.13,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
30.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
33.0,37.13,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,37.13,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,82.94,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
40.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
46.0,38.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
30.0,36.07,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,33.24,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
49.0,74.68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
41.0,59.6,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
35.0,67.14,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
27.0,60.97,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
23.0,72.62,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
21.0,69.88,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
34.0,80.84,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
22.0,69.2,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
48.0,67.82,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
43.0,82.21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
32.0,81.53,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
20.0,67.82,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
24.0,67.14,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
40.0,65.08,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
30.0,73.99,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
21.0,71.25,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
25.0,75.36,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
34.0,63.71,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
48.0,58.92,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
55.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
25.0,74.68,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
38.0,70.44,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
39.0,55.96,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
28.0,57.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
24.0,61.66,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
21.0,67.82,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
46.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
25.0,93.95,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
25.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
23.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
20.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
23.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
42.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
27.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
33.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
28.0,98.65,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
43.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
45.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
43.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
44.0,42.26,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
24.0,87.24,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
44.0,36.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
59.0,98.65,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
55.0,96.3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
29.0,32.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
39.0,30.96,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,35.87,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,42.67,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
42.0,37.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,35.49,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
37.0,42.67,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
30.0,30.59,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,37.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,43.42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
42.0,36.63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,44.56,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40.0,42.67,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,40.4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,38.89,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,39.65,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
48.0,34.36,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
33.0,41.91,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
37.0,33.23,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
27.0,42.24,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
39.0,40.4,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,38.52,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
41.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
37.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
47.0,44.56,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
15.0,42.67,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,72.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35.0,87.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41.0,94.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,98.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31.0,91.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,79.66,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
45.0,72.58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,74.35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47.0,83.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,89.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47.0,70.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40.0,94.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
22.0,91.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
34.0,92.94,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,84.97,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31.0,84.08,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24.0,86.74,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41.0,85.85,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
55.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
30.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
33.0,57.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,97.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,83.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
60.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
27.0,73.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
49.0,83.04,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,73.62,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,77.05,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
24.0,81.33,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
33.0,94.17,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
32.0,72.77,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40.0,79.62,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
27.0,79.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40.0,79.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
26.0,81.33,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,96.74,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
33.0,71.06,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,68.49,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
48.0,74.48,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,83.04,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
39.0,84.75,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,34.19,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
24.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
46.0,79.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,79.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
13.0,81.33,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
35.0,96.74,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
30.0,63.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,50.21,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
27.0,66.13,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
30.0,68.58,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
50.0,69.8,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,50.21,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
23.0,65.52,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
48.0,60.01,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,64.9,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
48.0,48.98,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
24.0,50.21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
47.0,62.45,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
24.0,52.66,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
47.0,62.45,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,61.23,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,67.97,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,58.78,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
38.0,56.94,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
26.0,61.23,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48.0,62.45,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,62.45,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
46.0,41.54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
46.0,52.84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
55.0,52.66,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,52.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,72.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,59.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,77.59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,55.89,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32.0,63.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,73.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,69.04,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,71.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,77.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,70.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25.0,69.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,70.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24.0,72.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,71.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31.0,53.92,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,71.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47.0,76.93,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,72.98,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,99.69,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,68.38,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
46.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35.0,63.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,71.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,57.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18.0,69.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
43.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
27.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
30.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
22.0,98.51,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
49.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
46.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48.0,91.02,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
46.0,87.81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
48.0,92.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
27.0,86.73,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
43.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
41.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
22.0,96.37,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
46.0,92.09,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,89.95,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,37.18,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
26.0,95.88,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,99.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
43.0,86.73,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
26.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
50.0,79.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35.0,90.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
50.0,77.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.0,80.51,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,67.93,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,83.86,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,72.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,85.54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,86.38,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,89.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,80.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.0,76.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,87.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
48.0,83.02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,72.96,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,77.15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,91.41,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25.0,92.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,92.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
42.0,59.36,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25.0,60.34,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
37.0,85.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,90.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
42.0,72.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51.0,76.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
